"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"EXOC1",581.051110542205,-3.36132704548961e-07,0.197690746007183,-0.0662112431863095,0.947209645650224,0.993449725772812,"Stable"
"ADAT1",646.785847370013,-1.26816229763347e-06,0.241507196653704,-0.25057796614443,0.802140418787319,0.973301560656556,"Stable"
"TRIM23",607.251951815457,6.18978043114969e-06,0.197946200010753,1.20165346058162,0.229497819409353,0.782827408508273,"Stable"
"SLC7A7",434.599611041213,2.84016971574809e-06,0.397815204504725,1.13312447419277,0.257161984910916,0.805047552047467,"Stable"
"ZNF641",559.240867233289,1.36476134792929e-05,0.139670920547512,1.87465808893593,0.0608397761878517,0.530630973327165,"Stable"
"ITFG2",479.158380280216,8.10794770857721e-08,0.214569358717811,0.0141448026978649,0.988714456639708,0.998446284034292,"Stable"
"CADM4",531.587125836795,4.79863249147676e-07,0.449953069444802,0.203487320164971,0.838754155407282,0.979563285657982,"Stable"
"SSTR1",632.508746725988,1.48243035698439e-06,0.61375971955012,0.919879882469658,0.357635532827462,0.858926837204212,"Stable"
"SCFD2",562.968631665037,-4.80365757946174e-06,0.202894585667562,-0.390577098179657,0.696109856623812,0.95300119508131,"Stable"
"SATB2",592.583313048705,3.56237494033282e-06,0.313808380795411,1.1078790937355,0.26791403556729,0.811996060051569,"Stable"
"HEATR6",579.496754745885,2.27436485320461e-06,0.194151021369003,0.424925812243931,0.670890757260723,0.948960566067482,"Stable"
"KNDC1",342.304738856579,1.95416339348603e-06,0.856069609408297,1.47670610876964,0.139754433961017,0.691793642281851,"Stable"
"ECEL1",15.5110178271142,2.69914155932508e-06,0.820089227452706,3.04893488459153,0.00229654252971541,0.139916699699149,"Stable"
"VTI1A",581.616265810908,1.5170310577392e-05,0.132694529355235,1.59683901532171,0.110301596620399,0.643686975910582,"Stable"
"METTL1",624.869306559899,2.70819745837411e-06,0.319387484453665,-0.502319220559602,0.615442991102138,0.937844790326334,"Stable"
"TCEAL1",590.75244561952,6.27406014990552e-08,0.303230916093105,0.0155721126835187,0.987575753840112,0.998446284034292,"Stable"
"CNNM4",471.863257405533,5.29364800403337e-06,0.212068855935499,1.09872236054874,0.271889186171425,0.815316988523289,"Stable"
"TMEM99",520.434864770511,7.28951430601088e-07,0.386018554409868,0.268360377256815,0.788421935586041,0.970790308497108,"Stable"
"SHROOM2",502.953543839467,-5.87674970641477e-07,0.442888164402463,-0.252710599654452,0.800491856358322,0.973161744185953,"Stable"
"POC1A",626.718738844448,8.60816217532091e-07,0.325831134490939,0.267512501968032,0.789074589641453,0.970790308497108,"Stable"
"RBAK",592.385564925815,4.98401122665191e-06,0.246755354358075,1.21247894889514,0.225329096007736,0.778708219199664,"Stable"
"REV3L",587.909556998588,-8.51814209084529e-07,0.320504414485431,-0.263470442747192,0.792188002242209,0.970862924466957,"Stable"
"SINHCAF",422.152401850343,1.86908594256333e-06,0.410341824680066,0.754120230060266,0.450777030960377,0.891697198964527,"Stable"
"ARNTL2",391.017650755067,-1.82044628836489e-07,0.44639851458651,-0.082775555166272,0.934030006559968,0.991011226092555,"Stable"
"GCA",510.86700521818,3.07892073272878e-06,0.321846900954482,0.977399167452785,0.328371575019053,0.847271616045868,"Stable"
"SATB1",561.802496223461,-1.64599841282444e-06,0.425673273591273,-0.972893489483636,0.330606241066027,0.847588766722187,"Stable"
"RBFA",597.157897539608,7.60210200873909e-07,0.223117719180648,0.172637295124967,0.862936534747548,0.982000183075773,"Stable"
"ZNF480",574.653959925744,-2.11418942046262e-07,0.251280038846181,-0.0543819648203896,0.956630847578003,0.995597227833219,"Stable"
"SLC25A25-AS1",484.509747937132,2.01288432278873e-06,0.330933634593429,0.648821209052122,0.516453947008446,0.910043467264905,"Stable"
"GATA6",609.747275176179,-6.79806947610192e-07,0.399125659569842,-0.168528374186873,0.866167623518348,0.982000183075773,"Stable"
"OMA1",577.959571218169,1.69646574525881e-06,0.224979900549202,0.366593494843415,0.713922261266436,0.957335020235885,"Stable"
"YOD1",512.680313468176,-8.14865068259304e-05,0.190313935548862,0.878040820932074,0.379921566365216,0.863858153819723,"Stable"
"MITD1",504.320759889052,4.54185443192576e-06,0.156703213354615,0.688043228427046,0.491425559514574,0.900629162358173,"Stable"
"ADAM19",468.9580301233,1.55769529343937e-06,0.266052322793891,0.398774217947182,0.690059575782989,0.952187217154692,"Stable"
"RBIS",467.139488110009,1.21857913885401e-06,0.326662261525086,0.330684213365772,0.740883027975651,0.960881566644599,"Stable"
"SEMA3G",636.301999697231,8.10726860320297e-07,0.474444699271385,0.370119560025412,0.711293408596441,0.956118698116298,"Stable"
"IGLV3-21",123.423171161845,1.67104390035406e-06,0.825128389058277,-0.858076794384099,0.390850060168192,0.867469716165013,"Stable"
"RPAP2",559.394212257665,4.5214777948849e-06,0.203776252894986,0.897397274250872,0.369506966515895,0.862006080320528,"Stable"
"SLC22A25",584.841996118704,-1.43399905140417e-06,0.507171363064606,-0.686308573871848,0.492518543450184,0.900629162358173,"Stable"
"MSANTD3",520.246657422092,4.41174938982846e-06,0.205550557618126,0.883449631414082,0.376993385128443,0.863314997951553,"Stable"
"OLFML3",341.669780891389,7.99675832093613e-07,0.468237907993575,0.359856325366987,0.718954579280337,0.958542386729518,"Stable"
"NDUFAF5",547.580445482714,-9.53917877116747e-07,0.173906625039199,-0.144088073706772,0.885430922249595,0.985408155735745,"Stable"
"BAIAP3",476.851345678115,1.42359977438584e-06,0.281249969335784,0.384734353485284,0.700434240293749,0.95364293031288,"Stable"
"CHEK2",692.69463147604,-1.04455879532702,0.331634652006896,-3.77616477981893,0.000159261652136508,0.0326055949982174,"Down in High-risk"
"TRAF6",569.482142844326,1.15114066608949e-05,0.168003336902677,1.91300578232597,0.0557473122078086,0.514045341789367,"Stable"
"MAGEC2",409.100052698962,1.26895730830334e-07,1.32466714819421,-0.492365773846535,0.622460790236045,0.939238429230254,"Stable"
"RASIP1",614.558846523048,5.68765452046946e-07,0.364772708843252,0.192622829961468,0.847254364032298,0.979563285657982,"Stable"
"CHAD",676.141121051661,3.29579988778506e-07,0.469726770462119,0.143624406347969,0.885797066991784,0.985495855644194,"Stable"
"NDUFAF7",570.413718830364,2.06871853691096e-06,0.156711889350148,0.874670950051613,0.381752970845005,0.864594006622756,"Stable"
"AFAP1L1",548.652784456066,4.11350965766787e-06,0.262757578846509,1.06309597603156,0.28773842911677,0.825623976728013,"Stable"
"SLC2A6",534.029221819287,-1.43436241988106e-06,0.523244500195086,-0.706349355356525,0.479970907402743,0.898813859267548,"Stable"
"POGLUT1",629.137056239889,4.14994684173652e-06,0.254904358234517,1.03925885276809,0.2986843659332,0.832752783300245,"Stable"
"ALKBH3",578.210137892885,9.99128421643154e-07,0.250863440489575,0.239024422607861,0.8110866450439,0.974300862434515,"Stable"
"NEIL1",546.033208894068,-9.08207214116962e-07,0.314255171809499,-0.275893896082444,0.782629562258951,0.968846250137843,"Stable"
"MARVELD3",467.773724072324,-5.21396213404745e-06,0.333470520983145,-1.24915064899829,0.211609978425108,0.767449211572069,"Stable"
"BBC3",577.440275429775,2.59568586515292e-06,0.271364875561133,0.685646518398022,0.492936039628507,0.900629162358173,"Stable"
"ANKMY2",545.650099098958,1.83230245185716e-06,0.222405913720957,0.391899599386816,0.695132398999948,0.95300119508131,"Stable"
"BCL10",516.642417087082,4.68390380096147e-06,0.178480795067064,0.635613621485549,0.525028288984755,0.913923237623788,"Stable"
"DSG1",723.875369250106,1.50248553369173e-07,0.667349577770656,0.0882915786794331,0.929644932057564,0.990714106218585,"Stable"
"GDAP2",507.27149466758,8.52950676859755e-07,0.182629950887639,0.688382892931153,0.491211693779013,0.900629162358173,"Stable"
"TSPAN18",486.181581043124,-2.65771356316324e-06,0.344474752216673,-0.863198129060109,0.388028542197209,0.866757938623169,"Stable"
"SCNN1A",270.356004222622,-1.71450047384285,0.436490313144402,-0.411037636831675,0.681044937247168,0.951083526605527,"Stable"
"ARHGAP23",434.141827196402,2.34005272563196e-06,0.317598419728319,-0.702332973011522,0.482471534787184,0.899082362818479,"Stable"
"CEP170",506.679571199373,2.44049059454919e-06,0.27943848970335,1.11783842190278,0.263636008483254,0.809121923207315,"Stable"
"ABITRAM",527.068665982349,8.27004856677852e-07,0.204668317283252,0.160476781024486,0.87250551063459,0.983228076129142,"Stable"
"PRMT5",518.916102722776,2.93966683453268e-06,0.246906820735002,0.705349627802816,0.480592683259976,0.898874857925127,"Stable"
"RBP7",732.959196872252,4.3728147629053e-07,0.380868893363592,0.155953908881059,0.876069351972587,0.983805416896717,"Stable"
"LTV1",531.648117126226,-6.80414437335789e-05,0.22927907738544,1.61246607916069,0.106860555606238,0.639314798609527,"Stable"
"TRMT11",490.446224691014,-2.05038121969041e-06,0.255527561892186,-0.670609301615804,0.502469455378429,0.903800726094253,"Stable"
"GPR180",601.669400915967,-8.02702421692079e-06,0.3384395931148,-2.52643615267309,0.0115226330651908,0.274974670763518,"Stable"
"CENPU",509.004066460344,4.20794742281637e-07,0.392931285751933,0.154967254270787,0.876847132706017,0.983890136299238,"Stable"
"RAD9A",517.942937768156,-1.67437454398715e-06,0.211001287057686,-0.340386256175251,0.733565667426589,0.960375736455696,"Stable"
"NIBAN1",367.376076278761,-1.62553385157852e-06,0.366295729094742,-0.566163440946228,0.571282679913298,0.928358121079029,"Stable"
"TRIM39",550.667704400507,1.39540476839565e-05,0.187082297825315,2.74753137844535,0.00600457629529762,0.20963835743572,"Stable"
"MROH6",528.00045625224,8.59513806573417e-07,0.506415770619752,0.420772692469,0.673921073904257,0.949699640609838,"Stable"
"LINC00844",590.034354387138,-1.4960955545334e-06,0.763194491265444,-1.0539456886205,0.291907783423106,0.827960958952016,"Stable"
"THEMIS2",466.728926521804,-9.60566271366356e-06,0.31272440173093,-2.75320716760352,0.00590145387994262,0.207923316932862,"Stable"
"FGD5",511.233982175982,1.45025796506737e-05,0.338914019264513,-0.352453367570366,0.724498284773669,0.959343743665847,"Stable"
"RNFT1",562.879685771895,3.48077182687621e-06,0.273432918666746,0.796212790880541,0.425908364275836,0.88315100656134,"Stable"
"C2orf49",560.535938168221,4.09964975909595e-06,0.128590571825435,0.507619345452213,0.611720321030982,0.937844790326334,"Stable"
"COMMD3",555.770836035841,2.15377170191341e-07,0.275887198080571,0.0536756951647636,0.957193547328168,0.995597227833219,"Stable"
"FAM76B",526.075411703897,1.01610415022387e-06,0.267557623075065,0.156409667250348,0.875710117593998,0.983805416896717,"Stable"
"DDO",490.837214943886,-6.00542968765182e-07,0.287215072377269,-1.18867902235817,0.234565998559687,0.788078333245808,"Stable"
"DUSP12",546.147076208543,6.22341845300187e-06,0.197109133963868,1.20272959809741,0.229080976277856,0.782652686527452,"Stable"
"KIF2C",436.937505974288,1.13437866448311e-06,0.446397158451675,0.510339766473447,0.609813447549344,0.937726068590418,"Stable"
"CLDN23",496.012452612668,5.81861164126126e-07,0.268407687712412,0.147190465721471,0.882981685885182,0.984540818300583,"Stable"
"TBC1D14",543.822746468467,1.80245257213186e-06,0.43536062659263,0.79917455785466,0.424189202286986,0.882250017219789,"Stable"
"COG6",545.757124036653,-1.90319980063567e-06,0.266248133180263,-0.713503088702554,0.475534502525667,0.898404960752016,"Stable"
"FAM126B",571.934125976314,5.09357077968859e-05,0.23675251726913,0.605123699914637,0.545096808040497,0.920549442985668,"Stable"
"PKN3",524.84743210609,-8.69041385022805e-06,0.293001267277819,-2.50984800090032,0.012078313901295,0.279244000028467,"Stable"
"C3orf38",565.319446374231,1.49979150028614e-05,0.115747838423604,1.58627776056536,0.11267631490612,0.64952271844498,"Stable"
"SIGLEC1",513.130481911414,-1.57712868966698e-05,0.290453867294328,-2.87247359130355,0.00407272117161908,0.183272452722858,"Stable"
"PLK1",449.23871139089,1.97258750805445e-06,0.427139542893776,0.832624493255545,0.40505654082829,0.874797941463752,"Stable"
"PCSK7",549.668405745341,9.26874360897978e-07,0.339454393034778,0.300855683165634,0.763524545202951,0.96541107676106,"Stable"
"PLCH2",229.56875962338,-2.29467552107523e-06,0.574925217028281,1.97666061525916,0.0480800054953309,0.491881545477614,"Stable"
"ZG16",636.953474986799,4.77654218328109e-07,0.665893161779601,0.302989332789181,0.761897990943041,0.964790585321554,"Stable"
"CSTF2",524.22428536485,2.74455150710144e-06,0.253275252882021,0.674780267514119,0.499815378896266,0.902462229483035,"Stable"
"ZMAT5",537.85309502344,1.98755122967383e-05,0.201913858192822,0.391193923822724,0.695653899267483,0.95300119508131,"Stable"
"DCBLD1",517.733952009617,1.91333087626446e-06,0.28383920018079,0.525013965854262,0.599573482378558,0.936529197316829,"Stable"
"INVS",605.35011550713,-2.97364979791858e-06,0.218640178002224,-0.7176956602288,0.472944959731632,0.897719233104685,"Stable"
"NEIL2",560.225154765771,1.78503435933132e-06,0.295336417356428,0.576278110627634,0.564427215890091,0.926779894467708,"Stable"
"TRAPPC2",513.239439415143,1.51321364214529e-06,0.164775414862945,0.735067808258517,0.462298198551684,0.894764487915488,"Stable"
"POLR3K",626.560307430142,2.88027383326236e-05,0.281612491223516,1.98593819881691,0.0470401865679574,0.488319537682444,"Stable"
"TP73-AS1",537.115856760802,-2.34552856227462e-06,0.234414414771997,-0.171719625368444,0.863657956185926,0.982000183075773,"Stable"
"LYSMD1",508.515288886069,-2.87996222885579e-06,0.189131180415066,1.44278560468625,0.149080875536797,0.708504543509621,"Stable"
"KLF2",442.779745626761,-5.57994677619331e-08,0.376290961288166,-0.0251398792663364,0.979943391169882,0.998440579039769,"Stable"
"CDAN1",490.105675460518,6.5548054342188e-06,0.193748119832446,1.2452834800845,0.213027565924949,0.767722017669273,"Stable"
"THAP3",668.007691742024,-2.12754523053459e-06,0.296093779990577,-0.600494588086465,0.548176666578847,0.921854308568526,"Stable"
"MTCO3P12",93.3270783379585,-6.37703043407875e-07,0.360106773826266,-1.76251256584784,0.0779827351926011,0.576874237386673,"Stable"
"SP5",509.905893603206,2.05921991267731e-06,0.683584310393031,1.52369019214505,0.12758612065186,0.673402262353069,"Stable"
"RAD18",522.495647524386,2.64261480224394e-05,0.181950647678489,1.28435056975916,0.199019320074647,0.75971074926988,"Stable"
"SLC2A5",371.714493597559,-3.07240232168003e-06,0.759193671228768,-2.15418713998278,0.0312254989623712,0.414970446736775,"Stable"
"ATPSCKMT",559.315770700777,8.73482344931661e-06,0.187283406583945,1.63017667426803,0.103064162309653,0.633531181675586,"Stable"
"AC105942.1",690.381855988511,-7.81322447398213e-07,0.408819669006534,-0.308001485367636,0.758081202088829,0.963973751808588,"Stable"
"UNC13D",276.550835537779,0.925238317548572,0.317164557987479,-0.143244583571032,0.886097020257552,0.985539295876718,"Stable"
"ZFYVE21",506.052392512628,2.01248054236646e-06,0.273203304231618,0.531650935665639,0.594967779735796,0.935214642204523,"Stable"
"TMEM39B",534.581205540751,-6.20477812439736e-06,0.178514687763704,0.312197262088553,0.754890612734424,0.963767030290687,"Stable"
"PLEKHA2",401.430412804006,-6.61056455532023e-06,0.245924768136822,-1.5209937178629,0.128261413813256,0.674864697593483,"Stable"
"NT5C2",499.463545505688,-8.21043820538174e-07,0.384891228114101,-0.305493992644474,0.759989944613422,0.964193780608341,"Stable"
"MIS12",511.369087777334,1.07345951692844e-06,0.207551915230534,0.212242903359301,0.831917537064251,0.977989926410474,"Stable"
"NLRP1",472.044244238463,8.71056723878339e-07,0.451227469199242,0.378144068630798,0.705323572533975,0.954577276045345,"Stable"
"NUDT1",593.579869328409,-1.15918653532269e-06,0.425656069108478,-0.471595684696021,0.637215407470965,0.944392879108303,"Stable"
"TTC21B",559.528087262109,2.56436543489025e-06,0.210433305632919,0.892845930361828,0.37193968581286,0.862006080320528,"Stable"
"PKHD1",489.878832556244,1.76914625925916e-06,0.784843719763803,1.53918249855716,0.123759749014595,0.668299972331352,"Stable"
"GFOD1",529.864933153763,-6.83272660295992e-07,0.278096860803509,-0.408563555349092,0.682859980648217,0.951083526605527,"Stable"
"TRIT1",493.345516315103,-3.34734006055056e-07,0.148727114985768,-0.0495959840780574,0.960444346936986,0.996078656435981,"Stable"
"RASEF",542.850986330949,1.26692057857138e-06,0.685380443740543,0.881250641774565,0.378182174816943,0.863858153819723,"Stable"
"C1orf216",524.626283438347,9.93214061383813e-06,0.245702434649184,2.50115855569922,0.0123787743974643,0.281871390964306,"Stable"
"CYP2R1",567.104663981259,1.08759501134889e-05,0.17151384232195,1.84558145169465,0.064953001752344,0.540987568380069,"Stable"
"GEN1",518.997887766004,1.80434835826949e-06,0.265087295658448,0.460666090051707,0.645038187269795,0.944934081130959,"Stable"
"PAQR5",370.018659788331,5.34769806290505e-08,0.709764074687164,0.0283646116963646,0.977371348613074,0.998440579039769,"Stable"
"PRMT3",512.234679172239,1.26054556454886e-05,0.180299345849763,2.26876749161265,0.0232824688469357,0.36792304184078,"Stable"
"RPL41P1",644.864409672067,8.86104423828241e-07,0.335377504329104,0.283752968169436,0.7765996995461,0.96811137109339,"Stable"
"CCND2",324.230084391964,-2.1674669540687e-07,0.362075005236612,-0.309192683796811,0.757174958912807,0.963973751808588,"Stable"
"PMS2P1",565.35857100624,-2.0785345282189e-07,0.191001525816652,-0.0404954741999786,0.967698115148931,0.99684831363871,"Stable"
"CLIP4",451.93781531786,1.25621020338938e-06,0.623277120838215,0.783026195795044,0.433611729204626,0.884676281289639,"Stable"
"CRYZL1",520.561579448448,8.01210186896512e-07,0.156577909220363,0.118825345795699,0.905413727901921,0.986299997059686,"Stable"
"NKIRAS1",583.48837376709,1.2793869183893e-05,0.218239425321815,1.03426253213439,0.301013447766175,0.834704671132248,"Stable"
"THBD",475.588083743852,-1.23211784395807e-05,0.388462609420543,-0.852291475706255,0.394052336037966,0.869695100140483,"Stable"
"ITGA2",421.219852357099,1.43000896100089e-06,0.514821609195162,0.728434001264185,0.466347955833627,0.895818471436571,"Stable"
"SGK3",526.144988819008,9.91064017346263e-06,0.249118613889364,0.278304740790601,0.780778437198487,0.968674785857053,"Stable"
"LIN54",565.81300639078,-3.20839980092697e-06,0.194160253436336,0.348468973771191,0.727488010733772,0.959944550222098,"Stable"
"RPIA",511.904091441665,7.39051523147546e-07,0.198647200130324,0.138928089110556,0.889506974302586,0.985854768711449,"Stable"
"PWWP2A",529.522448142027,9.18027733474772e-06,0.131602673515083,0.651249192487583,0.514885640037159,0.909928934586239,"Stable"
"FAM43A",717.231556061995,2.53355636143218e-06,0.493481831147545,1.27860117099895,0.201037537410067,0.760342815597148,"Stable"
"AC022613.1",450.619715212014,-1.21633585111754e-06,0.469296883480454,-0.542037907120442,0.58779239230695,0.934422808071639,"Stable"
"RPUSD2",537.229518462038,4.36965514392094e-06,0.186266234714057,0.873505009140509,0.382387877142494,0.864741136661278,"Stable"
"PDE7A",459.054551542954,-1.64275886349634e-06,0.286187763899774,-0.469675880572927,0.638586602535484,0.944392879108303,"Stable"
"FPGT",538.32883031836,5.91357823740467e-06,0.237591887176908,1.39068366418299,0.164321373421651,0.727347723219133,"Stable"
"RAB11FIP2",602.978300535021,1.93608090056913e-06,0.267336248251962,0.420258486730712,0.674296632840207,0.949881774846329,"Stable"
"CPEB3",643.739750711437,2.27464136811373e-06,0.406755279567585,0.917626411951393,0.358814485433181,0.858926837204212,"Stable"
"HSPA14",517.218737935311,1.35673376431654e-05,0.213684512040435,1.28456358941921,0.198944829089294,0.75971074926988,"Stable"
"CPLX1",520.232724095685,-2.58755307428513e-06,0.560043584547791,-1.33607271933643,0.181525505797514,0.746670839453964,"Stable"
"CEP85",507.396507530736,-6.26187648531713e-07,0.311784881405976,-0.0172046034718194,0.986273389694177,0.998446284034292,"Stable"
"DHX35",530.126730100392,3.69300331631559e-07,0.165461508422892,0.0775428615061274,0.938191695346258,0.991739058365602,"Stable"
"SOAT2",419.112986974749,-3.56843192418342e-07,0.887281104908343,1.09086546047038,0.275332087210995,0.818005187850681,"Stable"
"TP53BP1",434.736092822802,1.55842425320793e-06,0.364552845380593,0.551241413988084,0.581468193814205,0.931675890209444,"Stable"
"KCTD15",550.329531150615,3.39199596882773e-06,0.464172556932784,1.74413935622466,0.0811347928459307,0.586085266429505,"Stable"
"TXNDC16",499.943943692384,1.3148103224241e-06,0.30701514206297,0.406882227210526,0.684094490007082,0.951083526605527,"Stable"
"GAREM1",488.764331132793,6.82634505273774e-07,0.348024464129954,0.226384262139955,0.820902567219317,0.976346913945747,"Stable"
"ZNF143",533.600390251597,1.68639751941553e-05,0.160607214052548,2.71297546801517,0.00666820428928449,0.221024477459398,"Stable"
"SPNS2",285.691871258285,4.80516785156276e-07,0.434694589424563,0.197282800120323,0.843606238359749,0.979563285657982,"Stable"
"CENPBD1",558.617667049237,5.38599181004879e-07,0.2087611951026,0.10578606055313,0.915752096794076,0.987409916633072,"Stable"
"EMC9",576.142426750879,-1.29463490698636e-06,0.2841628390899,-1.67937107906352,0.0930797460990227,0.616050101529919,"Stable"
"C12orf29",549.161203724696,5.18678147901693e-05,0.15738971578477,-0.425351744684325,0.670580277755413,0.948960566067482,"Stable"
"PDE9A",441.496072231742,2.01248229864647e-06,0.584436707801234,1.21416134919466,0.224686116654661,0.778442542376882,"Stable"
"YEATS4",553.908106233805,2.35198122456482e-06,0.206210306830621,-0.412066985357151,0.680290326280981,0.951083526605527,"Stable"
"CIBAR1",490.943295024906,-5.75053943446392e-06,0.257983798707173,-1.15308475732704,0.248875597372286,0.798263648593537,"Stable"
"SLC9A1",371.145941835851,1.0457160768899e-05,0.210200942501634,0.132653456223082,0.894467454001213,0.985854768711449,"Stable"
"TMEM268",595.823149744119,-6.72590890004551e-06,0.289666893996699,-1.80915324487755,0.0704271990437888,0.558234425626125,"Stable"
"PIGH",530.863137648882,6.8789539497382e-06,0.185816753516962,1.25258150203957,0.210358050272182,0.765842148740039,"Stable"
"NIPAL3",577.748759618784,-8.34065414240812e-07,0.303480217777249,0.15040255118287,0.880447028614006,0.984438422829278,"Stable"
"MFSD4B",480.534674669947,1.87667917326712e-06,0.211350929568577,0.381397627534393,0.702908221177252,0.953988851305127,"Stable"
"B9D1",529.757742512745,-7.31299367652719e-07,0.325820010812177,-0.231373093570122,0.817024966309896,0.975869460706001,"Stable"
"DCK",507.058441499593,6.51366771217392e-06,0.23636063774147,1.52945394529434,0.126151947905854,0.672350343524536,"Stable"
"RBM4B",525.216842745822,9.79313027403829e-06,0.126710216507437,1.21165226904947,0.225645517332958,0.778708219199664,"Stable"
"SEMA6B",556.146837299214,-8.38379421170862e-07,0.332751642689508,-0.268919090350846,0.78799194596349,0.970790308497108,"Stable"
"PODXL2",145.404456765465,2.1554894234931e-06,0.700931996442342,2.01768340063952,0.0436242446869601,0.472619380496407,"Stable"
"UPK3A",100.050627912279,-1.30616091345704e-06,1.02122290621951,0.287176858376086,0.773976904705434,0.967688576827189,"Stable"
"PHYHIPL",516.216299202778,2.0338832103233e-06,0.613231570919923,1.30273075907322,0.19266669696637,0.755260429382395,"Stable"
"CERS6",587.918121522162,6.02905154549834e-06,0.337348972115474,2.11130605819855,0.0347460136652874,0.432896469596302,"Stable"
"WASF1",398.947696156458,1.30446116338472e-06,0.293523412566249,0.367725496847841,0.713077926901674,0.957158646712377,"Stable"
"MRPS9",548.597894239711,-4.17519688672514e-06,0.194688834868067,-0.616402973371936,0.537628591423091,0.918065054109538,"Stable"
"TMEM260",476.643728749051,-4.38788307924528e-06,0.252871478483309,-0.294597258810088,0.768301556442719,0.96686526028136,"Stable"
"EVC",333.819610961853,1.24660704013327e-06,0.628010290039358,0.783810348843773,0.433151400523154,0.884676281289639,"Stable"
"IKBKG",542.739436460844,2.22607245574441e-06,0.409572304684651,0.90367861555142,0.36616584149775,0.86073493511482,"Stable"
"PEX10",539.49586230542,-1.23196232989834e-06,0.281871986581095,-0.702916166366839,0.482107995713421,0.899082362818479,"Stable"
"ZCCHC10",613.483585812167,2.06872580289414e-07,0.213916209634136,0.0399325297190486,0.968146916812793,0.997060576659599,"Stable"
"DZIP3",513.406368523921,1.3923728797422e-06,0.278773553106102,0.372700148999889,0.70937162554887,0.955344091551795,"Stable"
"THAP9-AS1",518.127210836353,-1.44550620730347e-06,0.275921761948486,-0.59322186200603,0.553032683586416,0.922768328878325,"Stable"
"SCAPER",595.148583402908,1.36653580623817e-07,0.266849496999908,0.0324203487710637,0.97413683504406,0.998110077808836,"Stable"
"GK5",495.044334244858,-1.43783776756087e-05,0.226195682126864,0.753079646522057,0.451402054381967,0.892009711811321,"Stable"
"SMG8",507.556746663682,1.24403494697284e-06,0.274759398669859,0.327268115238053,0.743465106119522,0.961292284155289,"Stable"
"KCTD13",510.422016287872,1.19073588366468e-05,0.161662985286747,1.11681106292883,0.264075117650012,0.809121923207315,"Stable"
"IFT172",448.973170456444,4.60298512120348e-06,0.201375636733565,0.902884002857889,0.366587461693507,0.86094948266188,"Stable"
"TDRP",515.752235490962,-2.07072049945552e-05,0.307820027709444,1.68682691674399,0.0916366381568058,0.613446564292479,"Stable"
"ASF1B",416.11955119496,-3.74317602083624e-06,0.362512659665581,-1.26521678846657,0.205793625861701,0.763176998574006,"Stable"
"NEMF",546.574631996989,-8.39392904133687e-07,0.304201116280363,0.541745610765567,0.587993764219026,0.934422808071639,"Stable"
"LINC00665",492.235304995929,3.07100315239161e-06,0.639639769350682,2.29702700929782,0.0216172290073281,0.357273839412023,"Stable"
"STK17B",379.400827437964,-0.700389264984402,0.28287079139799,-3.27184046102784,0.00106849852184725,0.0984160621978056,"Down in High-risk"
"ACADL",533.652740569307,-1.14278916303813e-06,0.667857947735219,-0.715821109920634,0.474101815846426,0.897882779652746,"Stable"
"LMOD1",266.576368601128,6.07523181446886e-06,0.389708325257158,-0.287971395593343,0.773368634614113,0.967688576827189,"Stable"
"CCDC120",472.867229709153,-1.34209107386834e-06,0.242117958431195,0.265906133711225,0.790311501092531,0.970790308497108,"Stable"
"GSDME",552.375221355163,-4.19168667691763e-06,0.531324127948514,-2.03811554783671,0.0415383786196843,0.464775802133099,"Stable"
"USP42",535.155105768615,-8.57715530207731e-05,0.182916307422665,1.65328334056823,0.0982732118785723,0.62684621951753,"Stable"
"ITPKB",422.760690391578,-7.95766363187968e-06,0.27085853022113,-1.99833221093359,0.0456806555881094,0.483548928843658,"Stable"
"RBMS2",411.042121678369,5.25065987916072e-06,0.233145670393765,-0.771649088583994,0.440322291888697,0.887400149270189,"Stable"
"GIMAP6",484.108994647273,-5.5366126206865e-06,0.305428090274257,-1.91833359614082,0.0550687250736216,0.512330995369109,"Stable"
"RNF2",509.03289083002,7.54285418588505e-06,0.240183484013796,1.81679925810229,0.0692478564744262,0.553529715434617,"Stable"
"GANC",496.395562499892,-1.58151494055504e-07,0.251541224238778,-0.0411424637844477,0.967182322040716,0.99684831363871,"Stable"
"ZBTB2",463.507249301811,6.03505482357463e-06,0.162650580637517,1.03831333211934,0.299124203769102,0.833038913070203,"Stable"
"SMPD4BP",492.225320518241,-1.02046177904496e-05,0.228490263232563,0.870786044067789,0.383870986770816,0.865399101835114,"Stable"
"MZF1",486.448885059717,3.95259314971718e-06,0.220491640588218,0.84959463368234,0.395550496490125,0.870393432894477,"Stable"
"CYB5R4",498.33261364993,2.13233552270777e-06,0.237219927228294,0.26963890467766,0.787438066915819,0.970682401446269,"Stable"
"GMEB1",482.592561278118,6.59575097618523e-06,0.168697293018112,0.905916902147692,0.364979837373417,0.860379036764678,"Stable"
"RINL",560.688234937357,3.25270394903291e-06,0.355781692947283,1.15493771525677,0.248115933357115,0.798192891497798,"Stable"
"RASA3",357.367461564706,2.30723372433482e-06,0.376952935090883,0.857942134894998,0.390924416424462,0.867469716165013,"Stable"
"ADARB1",464.395335577525,7.98923501736981e-07,0.257852259750833,-0.758540321539166,0.448127583935452,0.891008861530168,"Stable"
